Permit,newSub8,PERSONNELACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub8,PERSONNELACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub8,PERSONNELACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub8,PERSONNELACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub8,PERSONNELACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub8,PERSONNELACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub8,PERSONNELACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub8,PERSONNELACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub8,PERSONNELACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub8,PERSONNELACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub8,PERSONNELACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub8,PERSONNELACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub8,PERSONNELACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub8,PERSONNELACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub8,PERSONNELACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub8,PERSONNELACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub8,PERSONNELACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,newSub8,PERSONNELACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,newSub8,PERSONNELACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,newSub8,PERSONNELACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,newSub8,PERSONNELACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,newSub8,PERSONNELACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,newSub8,PERSONNELACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,newSub8,PERSONNELACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,newSub8,PERSONNELACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,newSub8,PERSONNELACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,newSub8,PERSONNELACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,newSub8,PERSONNELACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,newSub8,PERSONNELACCOUNT,MANAGEACCESS,DEFAULT,
Deny,newSub8,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,newSub8,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,newSub8,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,newSub8,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,newSub8,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,newSub8,PERSONNELACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,newSub8,PERSONNELACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,newSub8,PERSONNELACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,newSub8,PERSONNELACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,newSub8,PERSONNELACCOUNT,RESERVEBOOK,DEFAULT,
Deny,newSub8,PERSONNELACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,newSub8,PERSONNELACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,newSub8,PERSONNELACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,newSub8,PERSONNELACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,newSub8,PERSONNELACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,newSub8,PERSONNELACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,newSub8,PERSONNELACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,newSub8,PERSONNELACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,newSub8,PERSONNELACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,newSub8,PERSONNELACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub8,BOOK,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub8,BOOK,POSTCOMMENT,WORKINGDAYS,
Deny,newSub8,BOOK,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub8,BOOK,POSTCOMMENT,HOLIDAYS,
Deny,newSub8,BOOK,POSTCOMMENT,DEFAULT,
Permit,newSub8,BOOK,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub8,BOOK,BORROWBOOK,WORKINGDAYS,
Permit,newSub8,BOOK,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub8,BOOK,BORROWBOOK,HOLIDAYS,
Permit,newSub8,BOOK,BORROWBOOK,DEFAULT,
Deny,newSub8,BOOK,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub8,BOOK,FIXBOOK,WORKINGDAYS,
Deny,newSub8,BOOK,FIXBOOK,MAINTENANCEDAY,
Permit,newSub8,BOOK,FIXBOOK,HOLIDAYS,
Deny,newSub8,BOOK,FIXBOOK,DEFAULT,
Permit,newSub8,BOOK,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub8,BOOK,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub8,BOOK,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub8,BOOK,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub8,BOOK,BORROWERACTIVITY,DEFAULT,
Deny,newSub8,BOOK,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub8,BOOK,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub8,BOOK,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub8,BOOK,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub8,BOOK,MODIFYACCOUNT,DEFAULT,
Permit,newSub8,BOOK,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub8,BOOK,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub8,BOOK,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub8,BOOK,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub8,BOOK,GIVEBACKBOOK,DEFAULT,
Deny,newSub8,BOOK,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub8,BOOK,MANAGEACCESS,WORKINGDAYS,
Deny,newSub8,BOOK,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub8,BOOK,MANAGEACCESS,HOLIDAYS,
Deny,newSub8,BOOK,MANAGEACCESS,DEFAULT,
Permit,newSub8,BOOK,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub8,BOOK,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub8,BOOK,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub8,BOOK,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub8,BOOK,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub8,BOOK,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub8,BOOK,RESERVEBOOK,WORKINGDAYS,
Deny,newSub8,BOOK,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub8,BOOK,RESERVEBOOK,HOLIDAYS,
Deny,newSub8,BOOK,RESERVEBOOK,DEFAULT,
Permit,newSub8,BOOK,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub8,BOOK,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub8,BOOK,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub8,BOOK,CREATEACCOUNT,HOLIDAYS,
Permit,newSub8,BOOK,CREATEACCOUNT,DEFAULT,
Deny,newSub8,BOOK,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub8,BOOK,DELIVERBOOK,WORKINGDAYS,
Deny,newSub8,BOOK,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub8,BOOK,DELIVERBOOK,HOLIDAYS,
Deny,newSub8,BOOK,DELIVERBOOK,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub8,BORROWERACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub8,BORROWERACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub8,BORROWERACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub8,BORROWERACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub8,BORROWERACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub8,BORROWERACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub8,BORROWERACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub8,BORROWERACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub8,BORROWERACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub8,BORROWERACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,newSub8,BORROWERACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,newSub8,BORROWERACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,newSub8,BORROWERACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,newSub8,BORROWERACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,newSub8,BORROWERACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,MANAGEACCESS,DEFAULT,
Deny,newSub8,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,newSub8,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,newSub8,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,newSub8,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,newSub8,BORROWERACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,RESERVEBOOK,DEFAULT,
Deny,newSub8,BORROWERACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,newSub8,BORROWERACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,newSub8,BORROWERACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,newSub8,BORROWERACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,newSub8,BORROWERACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,newSub8,BORROWERACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,newSub8,BORROWERACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,newSub8,BORROWERACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,newSub8,BORROWERACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,newSub8,BORROWERACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub9,COMMENT,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,POSTCOMMENT,WORKINGDAYS,
Deny,newSub9,COMMENT,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub9,COMMENT,POSTCOMMENT,HOLIDAYS,
Deny,newSub9,COMMENT,POSTCOMMENT,DEFAULT,
Permit,newSub9,COMMENT,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub9,COMMENT,BORROWBOOK,WORKINGDAYS,
Permit,newSub9,COMMENT,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub9,COMMENT,BORROWBOOK,HOLIDAYS,
Permit,newSub9,COMMENT,BORROWBOOK,DEFAULT,
Deny,newSub9,COMMENT,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,FIXBOOK,WORKINGDAYS,
Deny,newSub9,COMMENT,FIXBOOK,MAINTENANCEDAY,
Permit,newSub9,COMMENT,FIXBOOK,HOLIDAYS,
Deny,newSub9,COMMENT,FIXBOOK,DEFAULT,
Permit,newSub9,COMMENT,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub9,COMMENT,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub9,COMMENT,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub9,COMMENT,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub9,COMMENT,BORROWERACTIVITY,DEFAULT,
Deny,newSub9,COMMENT,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub9,COMMENT,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub9,COMMENT,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub9,COMMENT,MODIFYACCOUNT,DEFAULT,
Permit,newSub9,COMMENT,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub9,COMMENT,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub9,COMMENT,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub9,COMMENT,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub9,COMMENT,GIVEBACKBOOK,DEFAULT,
Deny,newSub9,COMMENT,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,MANAGEACCESS,WORKINGDAYS,
Deny,newSub9,COMMENT,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub9,COMMENT,MANAGEACCESS,HOLIDAYS,
Deny,newSub9,COMMENT,MANAGEACCESS,DEFAULT,
Permit,newSub9,COMMENT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,COMMENT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub9,COMMENT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub9,COMMENT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub9,COMMENT,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub9,COMMENT,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,RESERVEBOOK,WORKINGDAYS,
Deny,newSub9,COMMENT,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub9,COMMENT,RESERVEBOOK,HOLIDAYS,
Deny,newSub9,COMMENT,RESERVEBOOK,DEFAULT,
Permit,newSub9,COMMENT,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,COMMENT,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub9,COMMENT,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub9,COMMENT,CREATEACCOUNT,HOLIDAYS,
Permit,newSub9,COMMENT,CREATEACCOUNT,DEFAULT,
Deny,newSub9,COMMENT,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub9,COMMENT,DELIVERBOOK,WORKINGDAYS,
Deny,newSub9,COMMENT,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub9,COMMENT,DELIVERBOOK,HOLIDAYS,
Deny,newSub9,COMMENT,DELIVERBOOK,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub9,PERSONNELACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub9,PERSONNELACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub9,PERSONNELACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub9,PERSONNELACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub9,PERSONNELACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub9,PERSONNELACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub9,PERSONNELACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub9,PERSONNELACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub9,PERSONNELACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub9,PERSONNELACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,MODIFYACCOUNT,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,MODIFYACCOUNT,DEFAULT,
Deny,newSub9,PERSONNELACCOUNT,GIVEBACKBOOK,SALEOPENEDMINOR,
Permit,newSub9,PERSONNELACCOUNT,GIVEBACKBOOK,WORKINGDAYS,
Deny,newSub9,PERSONNELACCOUNT,GIVEBACKBOOK,MAINTENANCEDAY,
Permit,newSub9,PERSONNELACCOUNT,GIVEBACKBOOK,HOLIDAYS,
Deny,newSub9,PERSONNELACCOUNT,GIVEBACKBOOK,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,MANAGEACCESS,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,MANAGEACCESS,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,MANAGEACCESS,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,MANAGEACCESS,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,MANAGEACCESS,DEFAULT,
Deny,newSub9,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Permit,newSub9,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Deny,newSub9,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Permit,newSub9,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,HOLIDAYS,
Deny,newSub9,PERSONNELACCOUNT,CONSULTBORROWERACCOUNT,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,RESERVEBOOK,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,RESERVEBOOK,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,RESERVEBOOK,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,RESERVEBOOK,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,RESERVEBOOK,DEFAULT,
Deny,newSub9,PERSONNELACCOUNT,CREATEACCOUNT,SALEOPENEDMINOR,
Permit,newSub9,PERSONNELACCOUNT,CREATEACCOUNT,WORKINGDAYS,
Deny,newSub9,PERSONNELACCOUNT,CREATEACCOUNT,MAINTENANCEDAY,
Permit,newSub9,PERSONNELACCOUNT,CREATEACCOUNT,HOLIDAYS,
Deny,newSub9,PERSONNELACCOUNT,CREATEACCOUNT,DEFAULT,
Permit,newSub9,PERSONNELACCOUNT,DELIVERBOOK,SALEOPENEDMINOR,
Deny,newSub9,PERSONNELACCOUNT,DELIVERBOOK,WORKINGDAYS,
Permit,newSub9,PERSONNELACCOUNT,DELIVERBOOK,MAINTENANCEDAY,
Deny,newSub9,PERSONNELACCOUNT,DELIVERBOOK,HOLIDAYS,
Permit,newSub9,PERSONNELACCOUNT,DELIVERBOOK,DEFAULT,
Deny,newSub9,BOOK,POSTCOMMENT,SALEOPENEDMINOR,
Permit,newSub9,BOOK,POSTCOMMENT,WORKINGDAYS,
Deny,newSub9,BOOK,POSTCOMMENT,MAINTENANCEDAY,
Permit,newSub9,BOOK,POSTCOMMENT,HOLIDAYS,
Deny,newSub9,BOOK,POSTCOMMENT,DEFAULT,
Permit,newSub9,BOOK,BORROWBOOK,SALEOPENEDMINOR,
Deny,newSub9,BOOK,BORROWBOOK,WORKINGDAYS,
Permit,newSub9,BOOK,BORROWBOOK,MAINTENANCEDAY,
Deny,newSub9,BOOK,BORROWBOOK,HOLIDAYS,
Permit,newSub9,BOOK,BORROWBOOK,DEFAULT,
Deny,newSub9,BOOK,FIXBOOK,SALEOPENEDMINOR,
Permit,newSub9,BOOK,FIXBOOK,WORKINGDAYS,
Deny,newSub9,BOOK,FIXBOOK,MAINTENANCEDAY,
Permit,newSub9,BOOK,FIXBOOK,HOLIDAYS,
Deny,newSub9,BOOK,FIXBOOK,DEFAULT,
Permit,newSub9,BOOK,BORROWERACTIVITY,SALEOPENEDMINOR,
Deny,newSub9,BOOK,BORROWERACTIVITY,WORKINGDAYS,
Permit,newSub9,BOOK,BORROWERACTIVITY,MAINTENANCEDAY,
Deny,newSub9,BOOK,BORROWERACTIVITY,HOLIDAYS,
Permit,newSub9,BOOK,BORROWERACTIVITY,DEFAULT,
Deny,newSub9,BOOK,MODIFYACCOUNT,SALEOPENEDMINOR,
Permit,newSub9,BOOK,MODIFYACCOUNT,WORKINGDAYS,
Deny,newSub9,BOOK,MODIFYACCOUNT,MAINTENANCEDAY,
Permit,newSub9,BOOK,MODIFYACCOUNT,HOLIDAYS,
Deny,newSub9,BOOK,MODIFYACCOUNT,DEFAULT,
Permit,newSub9,BOOK,GIVEBACKBOOK,SALEOPENEDMINOR,
Deny,newSub9,BOOK,GIVEBACKBOOK,WORKINGDAYS,
Permit,newSub9,BOOK,GIVEBACKBOOK,MAINTENANCEDAY,
Deny,newSub9,BOOK,GIVEBACKBOOK,HOLIDAYS,
Permit,newSub9,BOOK,GIVEBACKBOOK,DEFAULT,
Deny,newSub9,BOOK,MANAGEACCESS,SALEOPENEDMINOR,
Permit,newSub9,BOOK,MANAGEACCESS,WORKINGDAYS,
Deny,newSub9,BOOK,MANAGEACCESS,MAINTENANCEDAY,
Permit,newSub9,BOOK,MANAGEACCESS,HOLIDAYS,
Deny,newSub9,BOOK,MANAGEACCESS,DEFAULT,
Permit,newSub9,BOOK,CONSULTBORROWERACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,BOOK,CONSULTBORROWERACCOUNT,WORKINGDAYS,
Permit,newSub9,BOOK,CONSULTBORROWERACCOUNT,MAINTENANCEDAY,
Deny,newSub9,BOOK,CONSULTBORROWERACCOUNT,HOLIDAYS,
Permit,newSub9,BOOK,CONSULTBORROWERACCOUNT,DEFAULT,
Deny,newSub9,BOOK,RESERVEBOOK,SALEOPENEDMINOR,
Permit,newSub9,BOOK,RESERVEBOOK,WORKINGDAYS,
Deny,newSub9,BOOK,RESERVEBOOK,MAINTENANCEDAY,
Permit,newSub9,BOOK,RESERVEBOOK,HOLIDAYS,
Deny,newSub9,BOOK,RESERVEBOOK,DEFAULT,
Permit,newSub9,BOOK,CREATEACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,BOOK,CREATEACCOUNT,WORKINGDAYS,
Permit,newSub9,BOOK,CREATEACCOUNT,MAINTENANCEDAY,
Deny,newSub9,BOOK,CREATEACCOUNT,HOLIDAYS,
Permit,newSub9,BOOK,CREATEACCOUNT,DEFAULT,
Deny,newSub9,BOOK,DELIVERBOOK,SALEOPENEDMINOR,
Permit,newSub9,BOOK,DELIVERBOOK,WORKINGDAYS,
Deny,newSub9,BOOK,DELIVERBOOK,MAINTENANCEDAY,
Permit,newSub9,BOOK,DELIVERBOOK,HOLIDAYS,
Deny,newSub9,BOOK,DELIVERBOOK,DEFAULT,
Permit,newSub9,BORROWERACCOUNT,POSTCOMMENT,SALEOPENEDMINOR,
Deny,newSub9,BORROWERACCOUNT,POSTCOMMENT,WORKINGDAYS,
Permit,newSub9,BORROWERACCOUNT,POSTCOMMENT,MAINTENANCEDAY,
Deny,newSub9,BORROWERACCOUNT,POSTCOMMENT,HOLIDAYS,
Permit,newSub9,BORROWERACCOUNT,POSTCOMMENT,DEFAULT,
Deny,newSub9,BORROWERACCOUNT,BORROWBOOK,SALEOPENEDMINOR,
Permit,newSub9,BORROWERACCOUNT,BORROWBOOK,WORKINGDAYS,
Deny,newSub9,BORROWERACCOUNT,BORROWBOOK,MAINTENANCEDAY,
Permit,newSub9,BORROWERACCOUNT,BORROWBOOK,HOLIDAYS,
Deny,newSub9,BORROWERACCOUNT,BORROWBOOK,DEFAULT,
Permit,newSub9,BORROWERACCOUNT,FIXBOOK,SALEOPENEDMINOR,
Deny,newSub9,BORROWERACCOUNT,FIXBOOK,WORKINGDAYS,
Permit,newSub9,BORROWERACCOUNT,FIXBOOK,MAINTENANCEDAY,
Deny,newSub9,BORROWERACCOUNT,FIXBOOK,HOLIDAYS,
Permit,newSub9,BORROWERACCOUNT,FIXBOOK,DEFAULT,
Deny,newSub9,BORROWERACCOUNT,BORROWERACTIVITY,SALEOPENEDMINOR,
Permit,newSub9,BORROWERACCOUNT,BORROWERACTIVITY,WORKINGDAYS,
Deny,newSub9,BORROWERACCOUNT,BORROWERACTIVITY,MAINTENANCEDAY,
Permit,newSub9,BORROWERACCOUNT,BORROWERACTIVITY,HOLIDAYS,
Deny,newSub9,BORROWERACCOUNT,BORROWERACTIVITY,DEFAULT,
Permit,newSub9,BORROWERACCOUNT,MODIFYACCOUNT,SALEOPENEDMINOR,
Deny,newSub9,BORROWERACCOUNT,MODIFYACCOUNT,WORKINGDAYS,
Permit,newSub9,BORROWERACCOUNT,MODIFYACCOUNT,MAINTENANCEDAY,
